TargetWord,WinStatus,NumGuesses,Vowels,DuplicateSets,DuplicateDegree
apnea,1,5,3,1,2
apnea,1,3,3,1,2
apnea,1,6,3,1,2
apnea,1,4,3,1,2
apnea,1,4,3,1,2
apple,0,6,2,1,2
apple,1,4,2,1,2
apple,1,6,2,1,2
apple,1,6,2,1,2
apple,0,6,2,1,2
apple,1,4,2,1,2
apple,1,6,2,1,2
apple,0,6,2,1,2
apple,0,6,2,1,2
apple,1,5,2,1,2
apple,1,5,2,1,2
apple,1,4,2,1,2
apple,1,5,2,1,2
apple,1,5,2,1,2
apple,1,6,2,1,2
apple,1,4,2,1,2
apple,1,3,2,1,2
apple,0,6,2,1,2
apple,1,3,2,1,2
apple,1,3,2,1,2
apple,1,6,2,1,2
apple,1,6,2,1,2
apple,0,6,2,1,2
apple,1,5,2,1,2
apple,1,2,2,1,2
apple,0,6,2,1,2
apple,1,6,2,1,2
apple,1,6,2,1,2
apple,1,3,2,1,2
apple,1,6,2,1,2
apple,1,6,2,1,2
apple,0,6,2,1,2
apple,1,4,2,1,2
apple,0,6,2,1,2
apple,1,6,2,1,2
apple,1,4,2,1,2
apple,1,6,2,1,2
apple,1,5,2,1,2
apple,1,6,2,1,2
apple,1,3,2,1,2
apple,0,6,2,1,2
apple,1,5,2,1,2
apple,1,6,2,1,2
apple,1,3,2,1,2
apple,1,4,2,1,2
apple,0,6,2,1,2
apple,1,5,2,1,2
apple,1,4,2,1,2
apple,1,6,2,1,2
apple,1,6,2,1,2
apple,0,6,2,1,2
apple,1,6,2,1,2
apple,1,6,2,1,2
apple,1,6,2,1,2
apple,1,6,2,1,2
apple,0,6,2,1,2
apple,0,6,2,1,2
apple,1,6,2,1,2
apple,1,5,2,1,2
apple,1,6,2,1,2
apple,0,6,2,1,2
apple,1,4,2,1,2
apple,1,4,2,1,2
apple,1,5,2,1,2
apple,1,4,2,1,2
apple,1,4,2,1,2
apple,0,6,2,1,2
apple,0,6,2,1,2
apple,1,4,2,1,2
apple,1,5,2,1,2
apple,1,3,2,1,2
apple,1,6,2,1,2
apple,1,6,2,1,2
apple,1,6,2,1,2
apple,1,6,2,1,2
apple,0,6,2,1,2
apple,1,4,2,1,2
apple,1,5,2,1,2
apple,1,5,2,1,2
apple,1,4,2,1,2
apple,0,6,2,1,2
apple,1,6,2,1,2
apple,1,4,2,1,2
apple,1,5,2,1,2
apple,1,4,2,1,2
apple,1,5,2,1,2
apple,1,4,2,1,2
apple,1,4,2,1,2
apple,1,3,2,1,2
apple,1,6,2,1,2
apple,1,5,2,1,2
apple,1,6,2,1,2
apple,0,6,2,1,2
apple,1,3,2,1,2
apple,1,3,2,1,2
apple,1,6,2,1,2
apple,1,3,2,1,2
apple,1,6,2,1,2
apple,1,3,2,1,2
apple,0,6,2,1,2
apply,1,5,1,1,2
apply,1,6,1,1,2
apply,1,6,1,1,2
apply,1,4,1,1,2
apply,1,5,1,1,2
apply,1,5,1,1,2
apply,1,4,1,1,2
apply,1,4,1,1,2
apply,1,3,1,1,2
apply,1,5,1,1,2
apply,1,4,1,1,2
apply,1,4,1,1,2
apply,1,5,1,1,2
apply,1,5,1,1,2
apply,1,5,1,1,2
apply,0,6,1,1,2
apply,1,6,1,1,2
apply,1,5,1,1,2
apply,1,5,1,1,2
apply,1,6,1,1,2
apply,1,5,1,1,2
apply,1,6,1,1,2
apply,1,4,1,1,2
apply,1,4,1,1,2
apply,1,5,1,1,2
apply,1,5,1,1,2
apply,1,6,1,1,2
apply,1,4,1,1,2
apply,1,6,1,1,2
apply,1,5,1,1,2
apply,1,5,1,1,2
apply,1,5,1,1,2
apply,1,4,1,1,2
apply,1,3,1,1,2
apply,1,5,1,1,2
apply,1,6,1,1,2
apply,1,5,1,1,2
apply,1,4,1,1,2
apply,1,5,1,1,2
apply,1,4,1,1,2
apply,1,4,1,1,2
apply,1,5,1,1,2
apply,1,5,1,1,2
apply,1,6,1,1,2
apply,1,5,1,1,2
apply,1,5,1,1,2
apply,1,5,1,1,2
apply,1,5,1,1,2
apply,0,6,1,1,2
apply,1,3,1,1,2
apply,1,6,1,1,2
apply,1,4,1,1,2
apply,1,3,1,1,2
apply,1,4,1,1,2
apply,1,4,1,1,2
apply,1,5,1,1,2
apply,1,4,1,1,2
apply,1,5,1,1,2
apply,1,4,1,1,2
apply,1,4,1,1,2
apply,1,5,1,1,2
apply,1,5,1,1,2
apply,1,5,1,1,2
apply,1,5,1,1,2
apply,1,2,1,1,2
apply,1,4,1,1,2
apply,1,5,1,1,2
apply,1,4,1,1,2
apply,1,4,1,1,2
apply,1,5,1,1,2
apply,1,5,1,1,2
apply,1,5,1,1,2
apply,1,4,1,1,2
apply,1,4,1,1,2
apply,1,6,1,1,2
apply,1,5,1,1,2
apply,1,6,1,1,2
apply,1,5,1,1,2
apply,1,5,1,1,2
apply,1,6,1,1,2
apply,1,6,1,1,2
apply,1,3,1,1,2
apply,1,5,1,1,2
apply,1,5,1,1,2
apply,1,6,1,1,2
apply,1,5,1,1,2
apply,1,5,1,1,2
apply,1,5,1,1,2
apply,1,5,1,1,2
apply,1,5,1,1,2
apply,1,3,1,1,2
apply,1,4,1,1,2
apply,1,4,1,1,2
apply,1,6,1,1,2
apply,1,6,1,1,2
apply,1,5,1,1,2
apply,1,5,1,1,2
apply,1,4,1,1,2
apply,1,4,1,1,2
apply,1,5,1,1,2
apron,1,4,2,0,1
apron,1,4,2,0,1
apron,1,5,2,0,1
apron,1,5,2,0,1
apron,1,4,2,0,1
apron,1,5,2,0,1
apron,1,4,2,0,1
apron,1,3,2,0,1
apron,1,3,2,0,1
apron,1,3,2,0,1
apron,1,4,2,0,1
apron,1,3,2,0,1
apron,1,4,2,0,1
apron,1,4,2,0,1
apron,1,4,2,0,1
apron,1,3,2,0,1
apron,1,3,2,0,1
apron,1,5,2,0,1
apron,1,5,2,0,1
apron,1,5,2,0,1
apron,1,5,2,0,1
apron,1,5,2,0,1
apron,1,6,2,0,1
apron,1,4,2,0,1
apron,1,5,2,0,1
apron,1,3,2,0,1
apron,1,5,2,0,1
apron,1,5,2,0,1
apron,1,5,2,0,1
apron,1,4,2,0,1
apron,1,4,2,0,1
apron,1,5,2,0,1
apron,1,2,2,0,1
apron,1,4,2,0,1
apron,1,4,2,0,1
apron,1,6,2,0,1
apron,1,3,2,0,1
apron,1,4,2,0,1
apron,1,3,2,0,1
apron,1,4,2,0,1
apron,1,5,2,0,1
apron,1,5,2,0,1
apron,0,6,2,0,1
apron,1,3,2,0,1
apron,1,4,2,0,1
apron,1,4,2,0,1
apron,1,6,2,0,1
apron,1,3,2,0,1
apron,1,4,2,0,1
apron,1,4,2,0,1
apron,1,5,2,0,1
apron,1,5,2,0,1
apron,1,4,2,0,1
apron,1,3,2,0,1
apron,1,4,2,0,1
apron,1,4,2,0,1
apron,1,6,2,0,1
apron,1,4,2,0,1
apron,1,4,2,0,1
apron,1,5,2,0,1
apron,1,5,2,0,1
apron,1,6,2,0,1
apron,0,6,2,0,1
apron,1,3,2,0,1
apron,1,5,2,0,1
apron,1,5,2,0,1
apron,1,5,2,0,1
apron,1,6,2,0,1
apron,1,4,2,0,1
apron,1,3,2,0,1
apron,1,5,2,0,1
apron,1,5,2,0,1
apron,1,3,2,0,1
apron,1,3,2,0,1
apron,1,6,2,0,1
apron,1,4,2,0,1
apron,1,4,2,0,1
apron,1,4,2,0,1
apron,1,5,2,0,1
apron,1,5,2,0,1
apron,1,4,2,0,1
apron,1,4,2,0,1
apron,1,5,2,0,1
apron,1,3,2,0,1
apron,1,5,2,0,1
apron,1,4,2,0,1
apron,1,6,2,0,1
apron,1,4,2,0,1
apron,1,5,2,0,1
apron,1,5,2,0,1
apron,0,6,2,0,1
apron,1,3,2,0,1
apron,1,3,2,0,1
apron,1,6,2,0,1
apron,1,4,2,0,1
apron,1,3,2,0,1
apron,1,5,2,0,1
apron,1,5,2,0,1
apron,1,5,2,0,1
apron,1,5,2,0,1
aptly,1,5,1,0,1
aptly,1,5,1,0,1
aptly,1,6,1,0,1
aptly,1,4,1,0,1
aptly,1,5,1,0,1
aptly,1,4,1,0,1
aptly,1,5,1,0,1
aptly,1,2,1,0,1
aptly,1,4,1,0,1
aptly,1,4,1,0,1
aptly,1,3,1,0,1
aptly,1,3,1,0,1
aptly,1,4,1,0,1
aptly,1,5,1,0,1
aptly,1,4,1,0,1
aptly,1,3,1,0,1
aptly,1,3,1,0,1
aptly,1,5,1,0,1
aptly,1,4,1,0,1
aptly,1,4,1,0,1
aptly,1,4,1,0,1
aptly,1,4,1,0,1
aptly,1,5,1,0,1
aptly,1,4,1,0,1
aptly,1,5,1,0,1
aptly,1,5,1,0,1
aptly,1,3,1,0,1
aptly,1,6,1,0,1
aptly,1,5,1,0,1
aptly,1,4,1,0,1
aptly,1,5,1,0,1
aptly,1,4,1,0,1
aptly,1,5,1,0,1
aptly,1,4,1,0,1
aptly,1,3,1,0,1
aptly,1,5,1,0,1
aptly,1,4,1,0,1
aptly,1,3,1,0,1
aptly,1,4,1,0,1
aptly,1,4,1,0,1
aptly,1,6,1,0,1
aptly,1,4,1,0,1
aptly,1,3,1,0,1
aptly,1,5,1,0,1
aptly,1,4,1,0,1
aptly,1,6,1,0,1
aptly,1,3,1,0,1
aptly,1,5,1,0,1
aptly,1,5,1,0,1
aptly,1,5,1,0,1
aptly,1,5,1,0,1
aptly,1,4,1,0,1
aptly,1,3,1,0,1
aptly,1,4,1,0,1
aptly,1,4,1,0,1
aptly,1,3,1,0,1
aptly,1,5,1,0,1
aptly,1,4,1,0,1
aptly,1,5,1,0,1
aptly,1,5,1,0,1
aptly,1,4,1,0,1
aptly,1,4,1,0,1
aptly,1,4,1,0,1
aptly,1,4,1,0,1
aptly,1,3,1,0,1
aptly,1,5,1,0,1
aptly,1,4,1,0,1
aptly,1,5,1,0,1
aptly,1,5,1,0,1
aptly,1,4,1,0,1
aptly,1,5,1,0,1
aptly,1,4,1,0,1
aptly,1,3,1,0,1
aptly,1,5,1,0,1
aptly,1,5,1,0,1
aptly,1,4,1,0,1
aptly,1,6,1,0,1
aptly,1,5,1,0,1
aptly,1,5,1,0,1
aptly,1,5,1,0,1
aptly,1,5,1,0,1
aptly,1,5,1,0,1
aptly,1,6,1,0,1
aptly,1,4,1,0,1
aptly,1,5,1,0,1
aptly,1,4,1,0,1
aptly,1,3,1,0,1
aptly,0,6,1,0,1
aptly,1,4,1,0,1
aptly,1,5,1,0,1
aptly,1,4,1,0,1
aptly,1,5,1,0,1
aptly,1,4,1,0,1
aptly,1,4,1,0,1
aptly,1,4,1,0,1
aptly,1,6,1,0,1
aptly,1,4,1,0,1
aptly,1,4,1,0,1
aptly,1,5,1,0,1
aptly,1,3,1,0,1
arbor,1,5,2,1,2
arbor,1,6,2,1,2
arbor,1,5,2,1,2
arbor,1,5,2,1,2
arbor,1,5,2,1,2
arbor,1,5,2,1,2
arbor,1,4,2,1,2
arbor,1,4,2,1,2
arbor,1,6,2,1,2
arbor,1,4,2,1,2
arbor,1,4,2,1,2
arbor,1,4,2,1,2
arbor,1,5,2,1,2
arbor,1,6,2,1,2
arbor,1,4,2,1,2
arbor,1,5,2,1,2
arbor,1,6,2,1,2
arbor,1,6,2,1,2
arbor,1,4,2,1,2
arbor,1,5,2,1,2
arbor,1,4,2,1,2
arbor,1,5,2,1,2
arbor,1,5,2,1,2
arbor,1,5,2,1,2
arbor,1,5,2,1,2
arbor,1,5,2,1,2
arbor,0,6,2,1,2
arbor,1,5,2,1,2
arbor,1,6,2,1,2
arbor,1,3,2,1,2
arbor,1,5,2,1,2
arbor,1,5,2,1,2
arbor,1,6,2,1,2
arbor,1,4,2,1,2
arbor,1,6,2,1,2
arbor,1,5,2,1,2
arbor,1,2,2,1,2
arbor,1,3,2,1,2
arbor,1,5,2,1,2
arbor,1,4,2,1,2
arbor,1,4,2,1,2
arbor,1,6,2,1,2
arbor,1,4,2,1,2
arbor,1,5,2,1,2
arbor,1,5,2,1,2
arbor,1,4,2,1,2
arbor,1,4,2,1,2
arbor,1,4,2,1,2
arbor,1,5,2,1,2
arbor,0,6,2,1,2
arbor,1,4,2,1,2
arbor,1,5,2,1,2
arbor,1,3,2,1,2
arbor,1,4,2,1,2
arbor,1,4,2,1,2
arbor,1,4,2,1,2
arbor,1,5,2,1,2
arbor,1,4,2,1,2
arbor,1,5,2,1,2
arbor,1,5,2,1,2
arbor,1,4,2,1,2
arbor,1,6,2,1,2
arbor,1,4,2,1,2
arbor,1,4,2,1,2
arbor,1,3,2,1,2
arbor,1,4,2,1,2
arbor,1,3,2,1,2
arbor,1,4,2,1,2
arbor,1,5,2,1,2
arbor,1,3,2,1,2
arbor,1,5,2,1,2
arbor,1,4,2,1,2
arbor,1,6,2,1,2
arbor,1,5,2,1,2
arbor,1,5,2,1,2
arbor,1,3,2,1,2
arbor,1,4,2,1,2
arbor,1,4,2,1,2
arbor,1,3,2,1,2
arbor,1,6,2,1,2
arbor,1,4,2,1,2
arbor,1,3,2,1,2
arbor,1,4,2,1,2
arbor,1,4,2,1,2
arbor,0,6,2,1,2
arbor,1,5,2,1,2
arbor,1,3,2,1,2
arbor,1,6,2,1,2
arbor,1,3,2,1,2
arbor,1,6,2,1,2
arbor,1,4,2,1,2
arbor,0,6,2,1,2
arbor,1,5,2,1,2
arbor,1,2,2,1,2
arbor,1,3,2,1,2
arbor,1,6,2,1,2
arbor,1,5,2,1,2
arbor,1,5,2,1,2
arbor,1,3,2,1,2
arbor,1,6,2,1,2
ardor,1,5,2,1,2
ardor,1,5,2,1,2
ardor,1,4,2,1,2
ardor,1,4,2,1,2
ardor,1,6,2,1,2
ardor,1,4,2,1,2
ardor,1,4,2,1,2
ardor,1,5,2,1,2
ardor,1,4,2,1,2
ardor,1,4,2,1,2
ardor,1,5,2,1,2
ardor,1,4,2,1,2
ardor,1,6,2,1,2
ardor,1,4,2,1,2
ardor,1,5,2,1,2
ardor,1,3,2,1,2
ardor,1,5,2,1,2
ardor,1,6,2,1,2
ardor,1,6,2,1,2
ardor,1,3,2,1,2
ardor,1,5,2,1,2
ardor,1,4,2,1,2
ardor,1,5,2,1,2
ardor,1,6,2,1,2
ardor,1,4,2,1,2
ardor,1,6,2,1,2
ardor,1,5,2,1,2
ardor,1,4,2,1,2
ardor,1,4,2,1,2
ardor,1,6,2,1,2
ardor,1,4,2,1,2
ardor,1,5,2,1,2
ardor,0,6,2,1,2
ardor,1,5,2,1,2
ardor,1,4,2,1,2
ardor,1,5,2,1,2
ardor,1,4,2,1,2
ardor,1,4,2,1,2
ardor,1,4,2,1,2
ardor,1,4,2,1,2
ardor,1,5,2,1,2
ardor,1,5,2,1,2
ardor,1,5,2,1,2
ardor,1,5,2,1,2
ardor,1,6,2,1,2
ardor,1,3,2,1,2
ardor,1,4,2,1,2
ardor,1,5,2,1,2
ardor,1,4,2,1,2
ardor,1,5,2,1,2
ardor,1,6,2,1,2
ardor,1,6,2,1,2
ardor,0,6,2,1,2
ardor,1,4,2,1,2
ardor,1,5,2,1,2
ardor,1,4,2,1,2
ardor,1,5,2,1,2
ardor,0,6,2,1,2
ardor,1,4,2,1,2
ardor,1,4,2,1,2
ardor,1,4,2,1,2
ardor,1,3,2,1,2
ardor,1,3,2,1,2
ardor,1,4,2,1,2
ardor,1,4,2,1,2
ardor,1,5,2,1,2
ardor,1,3,2,1,2
ardor,1,5,2,1,2
ardor,1,5,2,1,2
ardor,1,5,2,1,2
ardor,1,6,2,1,2
ardor,1,4,2,1,2
ardor,1,4,2,1,2
ardor,1,2,2,1,2
ardor,1,4,2,1,2
ardor,1,3,2,1,2
ardor,1,4,2,1,2
ardor,1,4,2,1,2
ardor,1,5,2,1,2
ardor,1,3,2,1,2
ardor,1,6,2,1,2
ardor,0,6,2,1,2
ardor,1,6,2,1,2
ardor,1,5,2,1,2
ardor,1,4,2,1,2
ardor,1,6,2,1,2
ardor,1,4,2,1,2
ardor,1,4,2,1,2
ardor,1,5,2,1,2
ardor,1,4,2,1,2
ardor,0,6,2,1,2
ardor,1,4,2,1,2
ardor,1,5,2,1,2
ardor,1,5,2,1,2
ardor,1,4,2,1,2
ardor,1,5,2,1,2
ardor,1,3,2,1,2
ardor,1,6,2,1,2
ardor,1,4,2,1,2
ardor,1,6,2,1,2
arena,1,6,3,1,2
arena,1,5,3,1,2
arena,1,5,3,1,2
arena,1,6,3,1,2
arena,1,5,3,1,2
arena,1,5,3,1,2
arena,1,5,3,1,2
arena,1,6,3,1,2
arena,1,3,3,1,2
arena,1,4,3,1,2
arena,1,5,3,1,2
arena,1,4,3,1,2
arena,1,6,3,1,2
arena,0,6,3,1,2
arena,1,6,3,1,2
arena,1,5,3,1,2
arena,1,3,3,1,2
arena,1,5,3,1,2
arena,1,4,3,1,2
arena,1,6,3,1,2
arena,1,3,3,1,2
arena,1,3,3,1,2
arena,1,6,3,1,2
arena,1,3,3,1,2
arena,1,5,3,1,2
arena,1,5,3,1,2
arena,1,4,3,1,2
arena,0,6,3,1,2
arena,1,4,3,1,2
arena,0,6,3,1,2
arena,1,4,3,1,2
arena,1,4,3,1,2
arena,1,5,3,1,2
arena,1,3,3,1,2
arena,1,5,3,1,2
arena,1,5,3,1,2
arena,1,5,3,1,2
arena,1,5,3,1,2
arena,1,5,3,1,2
arena,1,5,3,1,2
arena,1,5,3,1,2
arena,1,3,3,1,2
arena,1,4,3,1,2
arena,1,4,3,1,2
arena,1,6,3,1,2
arena,1,5,3,1,2
arena,1,5,3,1,2
arena,1,6,3,1,2
arena,1,4,3,1,2
arena,1,6,3,1,2
arena,1,5,3,1,2
arena,1,4,3,1,2
arena,1,5,3,1,2
arena,1,6,3,1,2
arena,1,5,3,1,2
arena,1,4,3,1,2
arena,1,5,3,1,2
arena,1,4,3,1,2
arena,1,5,3,1,2
arena,1,5,3,1,2
arena,1,5,3,1,2
arena,1,6,3,1,2
arena,1,4,3,1,2
arena,1,4,3,1,2
arena,1,5,3,1,2
arena,0,6,3,1,2
arena,1,5,3,1,2
arena,1,5,3,1,2
arena,1,6,3,1,2
arena,1,5,3,1,2
arena,1,4,3,1,2
arena,1,5,3,1,2
arena,1,5,3,1,2
arena,1,4,3,1,2
arena,1,3,3,1,2
arena,1,3,3,1,2
arena,1,4,3,1,2
arena,1,5,3,1,2
arena,1,4,3,1,2
arena,1,6,3,1,2
arena,1,3,3,1,2
arena,1,5,3,1,2
arena,1,4,3,1,2
arena,1,6,3,1,2
arena,1,5,3,1,2
arena,1,4,3,1,2
arena,1,4,3,1,2
arena,1,6,3,1,2
arena,1,6,3,1,2
arena,1,5,3,1,2
arena,1,3,3,1,2
arena,1,6,3,1,2
arena,1,3,3,1,2
arena,1,5,3,1,2
arena,1,4,3,1,2
arena,1,4,3,1,2
arena,1,5,3,1,2
arena,1,6,3,1,2
arena,1,5,3,1,2
arena,1,5,3,1,2
argue,1,4,3,0,1
argue,1,3,3,0,1
argue,1,5,3,0,1
argue,1,5,3,0,1
argue,1,4,3,0,1
argue,1,6,3,0,1
argue,1,5,3,0,1
argue,1,4,3,0,1
argue,1,6,3,0,1
argue,1,4,3,0,1
argue,1,4,3,0,1
argue,1,5,3,0,1
argue,1,5,3,0,1
argue,1,5,3,0,1
argue,1,3,3,0,1
argue,1,4,3,0,1
argue,1,6,3,0,1
argue,1,4,3,0,1
argue,1,5,3,0,1
argue,1,5,3,0,1
argue,1,3,3,0,1
argue,1,4,3,0,1
argue,1,4,3,0,1
argue,1,6,3,0,1
argue,1,4,3,0,1
argue,1,4,3,0,1
argue,1,4,3,0,1
argue,1,5,3,0,1
argue,1,3,3,0,1
argue,1,4,3,0,1
argue,1,4,3,0,1
argue,1,3,3,0,1
argue,1,4,3,0,1
argue,1,2,3,0,1
argue,1,5,3,0,1
argue,1,5,3,0,1
argue,1,4,3,0,1
argue,1,6,3,0,1
argue,1,6,3,0,1
argue,0,6,3,0,1
argue,1,4,3,0,1
argue,1,5,3,0,1
argue,1,4,3,0,1
argue,1,6,3,0,1
argue,1,6,3,0,1
argue,1,5,3,0,1
argue,1,4,3,0,1
argue,1,3,3,0,1
argue,1,3,3,0,1
argue,1,4,3,0,1
argue,1,4,3,0,1
argue,1,5,3,0,1
argue,1,5,3,0,1
argue,1,3,3,0,1
argue,1,5,3,0,1
argue,1,5,3,0,1
argue,1,5,3,0,1
argue,1,5,3,0,1
argue,1,6,3,0,1
argue,1,4,3,0,1
argue,1,4,3,0,1
argue,1,5,3,0,1
argue,1,2,3,0,1
argue,1,3,3,0,1
argue,1,3,3,0,1
argue,0,6,3,0,1
argue,1,4,3,0,1
argue,1,4,3,0,1
argue,1,6,3,0,1
argue,1,4,3,0,1
argue,1,3,3,0,1
argue,1,3,3,0,1
argue,1,5,3,0,1
argue,1,5,3,0,1
argue,1,5,3,0,1
argue,1,6,3,0,1
argue,1,4,3,0,1
argue,1,5,3,0,1
argue,1,6,3,0,1
argue,1,5,3,0,1
argue,1,4,3,0,1
argue,1,4,3,0,1
argue,0,6,3,0,1
argue,1,4,3,0,1
argue,1,5,3,0,1
argue,1,5,3,0,1
argue,1,4,3,0,1
argue,1,4,3,0,1
argue,1,4,3,0,1
argue,1,4,3,0,1
argue,1,5,3,0,1
argue,1,5,3,0,1
argue,0,6,3,0,1
argue,1,4,3,0,1
argue,1,6,3,0,1
argue,1,6,3,0,1
argue,1,4,3,0,1
argue,1,4,3,0,1
argue,1,5,3,0,1
argue,1,5,3,0,1
arise,0,6,3,0,1
arise,1,5,3,0,1
arise,1,6,3,0,1
arise,1,5,3,0,1
arise,1,5,3,0,1
arise,1,5,3,0,1
arise,1,3,3,0,1
arise,1,4,3,0,1
arise,1,5,3,0,1
arise,1,5,3,0,1
arise,1,5,3,0,1
arise,0,6,3,0,1
arise,1,4,3,0,1
arise,1,4,3,0,1
arise,1,4,3,0,1
arise,1,4,3,0,1
arise,1,6,3,0,1
arise,1,5,3,0,1
arise,1,5,3,0,1
arise,1,4,3,0,1
arise,1,5,3,0,1
arise,1,5,3,0,1
arise,1,4,3,0,1
arise,1,6,3,0,1
arise,0,6,3,0,1
arise,1,4,3,0,1
arise,1,5,3,0,1
arise,0,6,3,0,1
arise,1,4,3,0,1
arise,1,5,3,0,1
arise,1,4,3,0,1
arise,0,6,3,0,1
arise,1,5,3,0,1
arise,1,3,3,0,1
arise,1,5,3,0,1
arise,1,4,3,0,1
arise,1,6,3,0,1
arise,1,4,3,0,1
arise,1,5,3,0,1
arise,1,6,3,0,1
arise,1,5,3,0,1
arise,1,6,3,0,1
arise,1,4,3,0,1
arise,1,4,3,0,1
arise,1,5,3,0,1
arise,1,5,3,0,1
arise,1,4,3,0,1
arise,1,6,3,0,1
arise,1,5,3,0,1
arise,1,6,3,0,1
arise,1,6,3,0,1
arise,1,3,3,0,1
arise,1,6,3,0,1
arise,1,3,3,0,1
arise,1,3,3,0,1
arise,1,6,3,0,1
arise,1,5,3,0,1
arise,1,5,3,0,1
arise,1,3,3,0,1
arise,1,4,3,0,1
arise,1,5,3,0,1
arise,1,6,3,0,1
arise,1,4,3,0,1
arise,1,5,3,0,1
arise,1,5,3,0,1
arise,1,6,3,0,1
arise,1,6,3,0,1
arise,1,4,3,0,1
arise,1,4,3,0,1
arise,1,4,3,0,1
arise,1,4,3,0,1
arise,1,4,3,0,1
arise,1,4,3,0,1
arise,1,5,3,0,1
arise,0,6,3,0,1
arise,1,6,3,0,1
arise,1,4,3,0,1
arise,1,4,3,0,1
arise,0,6,3,0,1
arise,1,3,3,0,1
arise,1,5,3,0,1
arise,1,5,3,0,1
arise,1,4,3,0,1
arise,1,5,3,0,1
arise,1,5,3,0,1
arise,1,4,3,0,1
arise,1,5,3,0,1
arise,1,5,3,0,1
arise,1,4,3,0,1
arise,1,5,3,0,1
arise,1,6,3,0,1
arise,1,5,3,0,1
arise,1,4,3,0,1
arise,1,5,3,0,1
arise,1,4,3,0,1
arise,1,5,3,0,1
arise,1,2,3,0,1
arise,1,4,3,0,1
arise,1,5,3,0,1
arise,1,4,3,0,1
armor,1,4,2,1,2
armor,1,4,2,1,2
armor,1,6,2,1,2
armor,1,3,2,1,2
armor,1,5,2,1,2
armor,1,6,2,1,2
armor,0,6,2,1,2
armor,1,4,2,1,2
armor,1,6,2,1,2
armor,1,4,2,1,2
armor,1,4,2,1,2
armor,1,4,2,1,2
armor,1,4,2,1,2
armor,1,4,2,1,2
armor,1,5,2,1,2
armor,1,5,2,1,2
armor,1,6,2,1,2
armor,1,4,2,1,2
armor,1,4,2,1,2
armor,1,3,2,1,2
armor,1,4,2,1,2
armor,1,4,2,1,2
armor,1,5,2,1,2
armor,1,4,2,1,2
armor,1,6,2,1,2
armor,1,5,2,1,2
armor,1,5,2,1,2
armor,1,5,2,1,2
armor,0,6,2,1,2
armor,1,4,2,1,2
armor,1,6,2,1,2
armor,1,4,2,1,2
armor,1,5,2,1,2
armor,1,6,2,1,2
armor,1,2,2,1,2
armor,1,3,2,1,2
armor,1,5,2,1,2
armor,1,5,2,1,2
armor,1,4,2,1,2
armor,1,4,2,1,2
armor,1,4,2,1,2
armor,1,4,2,1,2
armor,1,3,2,1,2
armor,1,4,2,1,2
armor,1,5,2,1,2
armor,1,3,2,1,2
armor,1,5,2,1,2
armor,1,3,2,1,2
armor,1,3,2,1,2
armor,1,5,2,1,2
armor,1,6,2,1,2
armor,1,5,2,1,2
armor,1,5,2,1,2
armor,1,4,2,1,2
armor,0,6,2,1,2
armor,1,6,2,1,2
armor,0,6,2,1,2
armor,1,4,2,1,2
armor,1,5,2,1,2
armor,1,5,2,1,2
armor,1,4,2,1,2
armor,1,4,2,1,2
armor,1,3,2,1,2
armor,0,6,2,1,2
armor,0,6,2,1,2
armor,1,4,2,1,2
armor,1,5,2,1,2
armor,1,4,2,1,2
armor,1,5,2,1,2
armor,1,5,2,1,2
armor,1,5,2,1,2
armor,1,6,2,1,2
armor,1,5,2,1,2
armor,1,5,2,1,2
armor,1,4,2,1,2
armor,1,5,2,1,2
armor,1,4,2,1,2
armor,1,5,2,1,2
armor,1,5,2,1,2
armor,1,3,2,1,2
armor,1,4,2,1,2
armor,1,5,2,1,2
armor,1,4,2,1,2
armor,1,4,2,1,2
armor,1,5,2,1,2
armor,1,5,2,1,2
armor,1,3,2,1,2
armor,1,4,2,1,2
armor,1,4,2,1,2
armor,1,3,2,1,2
armor,1,6,2,1,2
armor,1,6,2,1,2
armor,1,5,2,1,2
armor,1,6,2,1,2
armor,1,5,2,1,2
armor,1,4,2,1,2
armor,1,4,2,1,2
armor,1,5,2,1,2
armor,1,6,2,1,2
armor,1,5,2,1,2
aroma,1,4,3,1,2
aroma,1,5,3,1,2
aroma,1,4,3,1,2
aroma,1,5,3,1,2
aroma,1,5,3,1,2
aroma,1,5,3,1,2
aroma,1,5,3,1,2
aroma,1,6,3,1,2
aroma,0,6,3,1,2
aroma,1,5,3,1,2
aroma,1,5,3,1,2
aroma,1,3,3,1,2
aroma,1,4,3,1,2
aroma,1,5,3,1,2
aroma,1,6,3,1,2
aroma,1,6,3,1,2
aroma,1,5,3,1,2
aroma,1,4,3,1,2
aroma,1,4,3,1,2
aroma,1,4,3,1,2
aroma,1,5,3,1,2
aroma,1,4,3,1,2
aroma,1,5,3,1,2
aroma,1,6,3,1,2
aroma,1,4,3,1,2
aroma,1,4,3,1,2
aroma,1,5,3,1,2
aroma,1,4,3,1,2
aroma,1,6,3,1,2
aroma,1,5,3,1,2
aroma,1,6,3,1,2
aroma,1,6,3,1,2
aroma,1,6,3,1,2
aroma,1,5,3,1,2
aroma,1,3,3,1,2
aroma,1,6,3,1,2
aroma,1,6,3,1,2
aroma,1,5,3,1,2
aroma,1,5,3,1,2
aroma,1,5,3,1,2
aroma,1,6,3,1,2
aroma,1,6,3,1,2
